t_aruco,t_recorder,dt,roll,seg1,seg2,load1,load2,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w,qIMU1x,qIMU1y,qIMU1z,qIMU1w,qIMU2x,qIMU2y,qIMU2z,qIMU2w,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
2.767952,2.765000,0.002952,179.87,75.87,19.96,400.810,-2.690,-0.330619,0.377023,-0.045294,-0.20765249,-0.67616446,-0.20688554,0.67592932,-0.350619,0.377001,-0.065294,-0.20765249,-0.67616446,-0.20688554,0.67592932,-0.370619,0.376978,-0.085294,-0.20765249,-0.67616446,-0.20688554,0.67592932,-0.318197,0.368543,-0.109284,0.29312265,0.95607468,-0.00054232,0.00016627,-0.321634,0.357333,-0.109272,0.29312265,0.95607468,-0.00054232,0.00016627,-0.325071,0.346123,-0.109259,0.29312265,0.95607468,-0.00054232,0.00016627,-0.285071,0.346223,-0.021259,-0.00054232,-0.00016627,-0.29312265,0.95607468,-0.321634,0.357433,-0.021272,-0.00054232,-0.00016627,-0.29312265,0.95607468,-0.358197,0.368643,-0.021284,-0.00054232,-0.00016627,-0.29312265,0.95607468,-0.272648,0.337743,-0.085249,0.20688554,0.67592932,-0.20765249,0.67616446,-0.292648,0.337766,-0.065249,0.20688554,0.67592932,-0.20765249,0.67616446,-0.312648,0.337789,-0.045249,0.20688554,0.67592932,-0.20765249,0.67616446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.363112,0.333944,-0.082273,0.70594863,-0.16752127,-0.66642426,-0.17161546,-0.386519,0.328866,-0.104278,0.71600238,-0.15209128,-0.65734824,-0.17917066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.379882,0.308663,-0.018639,-0.41937616,-0.24190189,0.85267865,0.19633195,-0.423613,0.314676,-0.005952,-0.04974109,-0.01033249,0.97146504,0.23167809,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,1.852,0.040671,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,55.516,0.008122,1,1.000,accepted,2.314,0.003741,1,1.000,accepted,2.287,0.019671,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.826313,2.825000,0.001313,179.87,77.63,19.87,414.260,-2.690,-0.336590,0.369912,-0.045286,-0.19671350,-0.67941622,-0.19594285,0.67919349,-0.356590,0.369890,-0.065286,-0.19671350,-0.67941622,-0.19594285,0.67919349,-0.376590,0.369867,-0.085286,-0.19671350,-0.67941622,-0.19594285,0.67919349,-0.323902,0.361838,-0.109277,0.27764997,0.96068214,-0.00054493,0.00015749,-0.326986,0.351168,-0.109265,0.27764997,0.96068214,-0.00054493,0.00015749,-0.330070,0.340499,-0.109252,0.27764997,0.96068214,-0.00054493,0.00015749,-0.290070,0.340599,-0.021253,-0.00054493,-0.00015749,-0.27764997,0.96068214,-0.326986,0.351268,-0.021265,-0.00054493,-0.00015749,-0.27764997,0.96068214,-0.363902,0.361937,-0.021277,-0.00054493,-0.00015749,-0.27764997,0.96068214,-0.277382,0.332524,-0.085243,0.19594285,0.67919349,-0.19671350,0.67941622,-0.297382,0.332547,-0.065243,0.19594285,0.67919349,-0.19671350,0.67941622,-0.317382,0.332570,-0.045243,0.19594285,0.67919349,-0.19671350,0.67941622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.382342,0.325362,-0.056669,0.71176660,-0.15159925,-0.66357297,-0.17342689,-0.385271,0.323838,-0.107797,0.72664822,-0.14806393,-0.64891435,-0.17020460,-0.408805,0.325391,-0.125070,0.72851032,-0.13302791,-0.65277355,-0.15957124,,,,,,,,,,,,,,,,,,,,,,-0.350588,0.292141,-0.000926,-0.05181984,-0.01485423,0.97404915,0.21982336,-0.383537,0.298365,-0.018584,-0.40707420,-0.25239193,0.86015969,0.17525471,-0.429024,0.307821,-0.004713,-0.05989959,-0.00829563,0.97247582,0.22502000,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,1.523,0.016124,1,1.000,accepted,2.025,0.007381,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.914,0.028451,1,1.000,interpolated,,,1,1.000,accepted,0.826,0.007627,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.884673,2.888000,-0.003327,179.87,79.21,19.96,430.400,-2.690,-0.341770,0.363779,-0.045279,-0.18786577,-0.68190650,-0.18709229,0.68169381,-0.361770,0.363757,-0.065279,-0.18786577,-0.68190650,-0.18709229,0.68169381,-0.381770,0.363734,-0.085279,-0.18786577,-0.68190650,-0.18709229,0.68169381,-0.328879,0.356037,-0.109270,0.26513538,0.96421103,-0.00054693,0.00015039,-0.331690,0.345812,-0.109258,0.26513538,0.96421103,-0.00054693,0.00015039,-0.334502,0.335586,-0.109247,0.26513538,0.96421103,-0.00054693,0.00015039,-0.294502,0.335686,-0.021247,-0.00054693,-0.00015039,-0.26513538,0.96421103,-0.331690,0.345911,-0.021259,-0.00054693,-0.00015039,-0.26513538,0.96421103,-0.368879,0.356137,-0.021270,-0.00054693,-0.00015039,-0.26513538,0.96421103,-0.281611,0.327944,-0.085238,0.18709229,0.68169381,-0.18786577,0.68190650,-0.301611,0.327966,-0.065238,0.18709229,0.68169381,-0.18786577,0.68190650,-0.321611,0.327989,-0.045238,0.18709229,0.68169381,-0.18786577,0.68190650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.398390,0.314100,-0.039219,0.71603459,-0.12134725,-0.66585201,-0.17091054,-0.397866,0.316559,-0.098252,0.72894465,-0.12974517,-0.65233161,-0.16207828,-0.419584,0.319716,-0.118882,0.72563240,-0.14870656,-0.65563621,-0.14657808,,,,,,,,,,,,,,,,,,,,,,-0.348540,0.289372,-0.007105,-0.05885836,-0.00605639,0.97575379,0.21072151,-0.395951,0.291706,-0.006119,-0.40426267,-0.23864577,0.86719956,0.16608676,-0.434505,0.308222,-0.007425,-0.06187614,0.01321750,0.97331825,0.22056342,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,1.035,0.016346,1,1.000,interpolated,,,1,1.000,accepted,2.482,0.011428,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.191,0.020717,1,1.000,interpolated,,,1,1.000,accepted,1.722,0.005387,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
2.951371,2.950000,0.001371,179.87,80.18,19.96,414.260,-5.380,-0.344877,0.359832,-0.045274,-0.18208867,-0.68346576,-0.18131342,0.68325963,-0.364877,0.359809,-0.065274,-0.18208867,-0.68346576,-0.18131342,0.68325963,-0.384877,0.359786,-0.085274,-0.18208867,-0.68346576,-0.18131342,0.68325963,-0.331858,0.352309,-0.109266,0.25696408,0.96642079,-0.00054818,0.00014576,-0.334499,0.342376,-0.109255,0.25696408,0.96642079,-0.00054818,0.00014576,-0.337140,0.332442,-0.109243,0.25696408,0.96642079,-0.00054818,0.00014576,-0.297140,0.332542,-0.021243,-0.00054818,-0.00014576,-0.25696408,0.96642079,-0.334499,0.342476,-0.021255,-0.00054818,-0.00014576,-0.25696408,0.96642079,-0.371858,0.352409,-0.021266,-0.00054818,-0.00014576,-0.25696408,0.96642079,-0.284121,0.325019,-0.085235,0.18131342,0.68325963,-0.18208867,0.68346576,-0.304121,0.325042,-0.065235,0.18131342,0.68325963,-0.18208867,0.68346576,-0.324121,0.325065,-0.045235,0.18131342,0.68325963,-0.18208867,0.68346576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.397818,0.318594,-0.042828,0.70524742,-0.14184461,-0.67470208,-0.16517653,-0.402944,0.311360,-0.090635,0.73510630,-0.11740638,-0.64938386,-0.15535469,-0.421066,0.312056,-0.115762,0.72837291,-0.13146757,-0.65591862,-0.14818886,,,,,,,,,,,,,,,,,,,,,,-0.352162,0.292218,-0.001183,-0.04379132,0.00191674,0.97678338,0.20969712,,,,,,,,-0.432750,0.308206,-0.002217,-0.06403940,0.00074780,0.97513434,0.21215893,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,0.596,0.009340,1,1.000,accepted,1.781,0.012271,1,1.000,accepted,0.740,0.012539,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,47.979,0.004318,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.001394,3.000000,0.001394,179.87,80.62,19.96,395.430,-2.690,-0.346266,0.358027,-0.045272,-0.17946381,-0.68415691,-0.17868777,0.68395376,-0.366266,0.358004,-0.065272,-0.17946381,-0.68415691,-0.17868777,0.68395376,-0.386266,0.357981,-0.085272,-0.17946381,-0.68415691,-0.17868777,0.68395376,-0.333190,0.350604,-0.109264,0.25325141,0.96740033,-0.00054874,0.00014365,-0.335756,0.340804,-0.109253,0.25325141,0.96740033,-0.00054874,0.00014365,-0.338321,0.331005,-0.109242,0.25325141,0.96740033,-0.00054874,0.00014365,-0.298321,0.331104,-0.021242,-0.00054874,-0.00014365,-0.25325141,0.96740033,-0.335756,0.340904,-0.021253,-0.00054874,-0.00014365,-0.25325141,0.96740033,-0.373190,0.350704,-0.021264,-0.00054874,-0.00014365,-0.25325141,0.96740033,-0.285245,0.323682,-0.085233,0.17868777,0.68395376,-0.17946381,0.68415691,-0.305245,0.323705,-0.065233,0.17868777,0.68395376,-0.17946381,0.68415691,-0.325245,0.323727,-0.045233,0.17868777,0.68395376,-0.17946381,0.68415691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.394468,0.313056,-0.048315,0.71045549,-0.12676346,-0.67253349,-0.16395953,-0.411621,0.319968,-0.076787,0.71570863,-0.13966918,-0.66714810,-0.15220739,-0.428642,0.317817,-0.097939,0.70749220,-0.13752168,-0.67760254,-0.14627844,,,,,,,,,,,,,,,,,,,,,,-0.341376,0.292431,-0.015591,-0.06063366,-0.00253152,0.97472448,0.21501010,,,,,,,,-0.448924,0.310575,0.019181,-0.06493891,0.00707585,0.97468405,0.21383141,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,2.065,0.015174,1,1.000,interpolated,,,1,1.000,accepted,2.167,0.004852,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.068092,3.070000,-0.001908,179.87,80.79,19.87,338.940,-2.690,-0.346797,0.357126,-0.045271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.366797,0.357103,-0.065271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.386797,0.357080,-0.085271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.333688,0.349763,-0.109263,0.25105580,0.96797245,-0.00054907,0.00014241,-0.336209,0.340042,-0.109252,0.25105580,0.96797245,-0.00054907,0.00014241,-0.338730,0.330322,-0.109241,0.25105580,0.96797245,-0.00054907,0.00014241,-0.298730,0.330421,-0.021241,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.336209,0.340142,-0.021252,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.373688,0.349863,-0.021263,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.285621,0.323058,-0.085233,0.17713501,0.68435919,-0.17791150,0.68456058,-0.305621,0.323081,-0.065233,0.17713501,0.68435919,-0.17791150,0.68456058,-0.325621,0.323104,-0.045233,0.17713501,0.68435919,-0.17791150,0.68456058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.398843,0.317069,-0.039429,0.71297597,-0.13248029,-0.67003183,-0.15865553,-0.412045,0.321102,-0.068316,0.72575228,-0.13024763,-0.65672178,-0.15822670,-0.419056,0.313018,-0.118490,0.73381074,-0.12315086,-0.65083558,-0.15089301,,,,,,,,,,,,,,,,,,,,,,-0.344149,0.289905,-0.011959,-0.04398989,-0.00022044,0.97622721,0.21223870,-0.388342,0.295633,-0.016572,-0.42021395,-0.22969484,0.86156871,0.16840390,-0.433672,0.300810,-0.002738,-0.06608168,0.00308858,0.97591850,0.20786233,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,0.468,0.008148,1,1.000,accepted,1.880,0.027256,1,1.000,accepted,1.375,0.013908,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.134789,3.133000,0.001789,179.87,80.88,19.96,336.250,-2.690,-0.347081,0.356956,-0.045271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.367081,0.356933,-0.065271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.387081,0.356910,-0.085271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.333972,0.349593,-0.109263,0.25105580,0.96797245,-0.00054907,0.00014241,-0.336493,0.339872,-0.109252,0.25105580,0.96797245,-0.00054907,0.00014241,-0.339015,0.330151,-0.109241,0.25105580,0.96797245,-0.00054907,0.00014241,-0.299015,0.330251,-0.021241,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.336493,0.339972,-0.021252,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.373972,0.349692,-0.021263,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.285905,0.322888,-0.085232,0.17713501,0.68435919,-0.17791150,0.68456058,-0.305905,0.322911,-0.065232,0.17713501,0.68435919,-0.17791150,0.68456058,-0.325905,0.322934,-0.045232,0.17713501,0.68435919,-0.17791150,0.68456058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.386800,0.311527,-0.061438,0.72091220,-0.12870047,-0.66116621,-0.16303693,-0.404402,0.317140,-0.080507,0.72519032,-0.12731919,-0.65870149,-0.15492310,-0.429503,0.311506,-0.107547,0.72360006,-0.12653264,-0.66174154,-0.14996855,,,,,,,,,,,,,,,,,,,,,,-0.341695,0.291682,-0.013566,-0.04550854,-0.01145477,0.97703862,0.20782999,-0.389701,0.297395,-0.005693,-0.41449891,-0.23281193,0.86245670,0.17365970,-0.440307,0.298968,-0.001964,-0.05680807,-0.00113268,0.97770250,0.20216179,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,0.729,0.015154,1,1.000,accepted,0.599,0.005116,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.005,0.007248,1,1.000,interpolated,,,1,1.000,accepted,3.008,0.003561,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.184813,3.181000,0.003813,179.87,80.79,19.96,336.250,-2.690,-0.346800,0.357327,-0.045271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.366800,0.357304,-0.065271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.386800,0.357281,-0.085271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.333702,0.349943,-0.109263,0.25181596,0.96777497,-0.00054895,0.00014284,-0.336239,0.340195,-0.109252,0.25181596,0.96777497,-0.00054895,0.00014284,-0.338775,0.330447,-0.109241,0.25181596,0.96777497,-0.00054895,0.00014284,-0.298775,0.330547,-0.021241,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.336239,0.340295,-0.021252,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.373702,0.350043,-0.021263,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.285677,0.323163,-0.085233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.305677,0.323186,-0.065233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.325677,0.323209,-0.045233,0.17767261,0.68421924,-0.17844894,0.68442125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.391901,0.319636,-0.051883,0.71510856,-0.13319586,-0.66791769,-0.15736766,-0.417540,0.321443,-0.063696,0.34593024,-0.27615074,0.89654421,-0.01677859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348076,0.290404,0.000188,-0.04229327,-0.00443411,0.97666724,0.21050584,-0.396487,0.294340,-0.004608,-0.42520176,-0.23064502,0.85892009,0.16811493,-0.428916,0.300228,-0.017609,-0.06882267,-0.00702727,0.97624258,0.20533994,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,0.702,0.005850,1,1.000,accepted,2.437,0.021055,0,0.000,angle_jump,144.066,0.033044,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.218161,3.222000,-0.003839,179.87,80.79,19.96,341.630,-2.690,-0.346800,0.357327,-0.045271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.366800,0.357304,-0.065271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.386800,0.357281,-0.085271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.333702,0.349943,-0.109263,0.25181596,0.96777497,-0.00054895,0.00014284,-0.336239,0.340195,-0.109252,0.25181596,0.96777497,-0.00054895,0.00014284,-0.338775,0.330447,-0.109241,0.25181596,0.96777497,-0.00054895,0.00014284,-0.298775,0.330547,-0.021241,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.336239,0.340295,-0.021252,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.373702,0.350043,-0.021263,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.285677,0.323163,-0.085233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.305677,0.323186,-0.065233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.325677,0.323209,-0.045233,0.17767261,0.68421924,-0.17844894,0.68442125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,-0.417790,0.315492,-0.069014,-0.54968632,0.03886755,0.82324156,0.13640968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.338937,0.287822,-0.007439,-0.04481015,-0.00627946,0.97663927,0.21006748,-0.401661,0.301183,0.013520,-0.40643747,-0.22040953,0.86937827,0.17438360,-0.424732,0.301054,-0.023844,-0.07830519,-0.00923787,0.97554792,0.20515658,,,,,,,,,,,,,,,,,,,,,,0,0.000,angle_jump,141.161,0.032214,1,1.000,interpolated,,,0,0.000,vote_mismatch,2.980,0.053972,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,3.656,0.023835,1,1.000,accepted,1.398,0.009443,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.276522,3.277000,-0.000478,179.87,80.88,19.96,344.320,-2.690,-0.347081,0.356956,-0.045271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.367081,0.356933,-0.065271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.387081,0.356910,-0.085271,-0.17791150,-0.68456058,-0.17713501,0.68435919,-0.333972,0.349593,-0.109263,0.25105580,0.96797245,-0.00054907,0.00014241,-0.336493,0.339872,-0.109252,0.25105580,0.96797245,-0.00054907,0.00014241,-0.339015,0.330151,-0.109241,0.25105580,0.96797245,-0.00054907,0.00014241,-0.299015,0.330251,-0.021241,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.336493,0.339972,-0.021252,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.373972,0.349692,-0.021263,-0.00054907,-0.00014241,-0.25105580,0.96797245,-0.285905,0.322888,-0.085232,0.17713501,0.68435919,-0.17791150,0.68456058,-0.305905,0.322911,-0.065232,0.17713501,0.68435919,-0.17791150,0.68456058,-0.325905,0.322934,-0.045232,0.17713501,0.68435919,-0.17791150,0.68456058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.387027,0.312915,-0.061342,0.71916091,-0.12235259,-0.66387568,-0.16464057,-0.401081,0.317105,-0.091712,0.72897426,-0.12524471,-0.65330792,-0.16155203,-0.420614,0.312175,-0.112860,0.73150544,-0.12656817,-0.65216449,-0.15349846,,,,,,,,,,,,,,,,,,,,,,-0.348766,0.285535,-0.012744,-0.05624215,-0.01043772,0.97728463,0.20406523,-0.394215,0.294254,-0.006511,-0.43572597,-0.23685215,0.85159864,0.16977542,-0.427837,0.300364,-0.017904,-0.06679663,-0.00737996,0.97533375,0.21025658,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,0.954,0.005979,1,1.000,accepted,0.835,0.007822,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,0.964,0.001509,1,1.000,accepted,4.953,0.000853,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
3.318208,3.316000,0.002208,179.87,80.79,19.96,347.010,-2.690,-0.346800,0.357327,-0.045271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.366800,0.357304,-0.065271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.386800,0.357281,-0.085271,-0.17844894,-0.68442125,-0.17767261,0.68421924,-0.333702,0.349943,-0.109263,0.25181596,0.96777497,-0.00054895,0.00014284,-0.336239,0.340195,-0.109252,0.25181596,0.96777497,-0.00054895,0.00014284,-0.338775,0.330447,-0.109241,0.25181596,0.96777497,-0.00054895,0.00014284,-0.298775,0.330547,-0.021241,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.336239,0.340295,-0.021252,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.373702,0.350043,-0.021263,-0.00054895,-0.00014284,-0.25181596,0.96777497,-0.285677,0.323163,-0.085233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.305677,0.323186,-0.065233,0.17767261,0.68421924,-0.17844894,0.68442125,-0.325677,0.323209,-0.045233,0.17767261,0.68421924,-0.17844894,0.68442125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.389806,0.318410,-0.061406,0.71112930,-0.13996230,-0.67054943,-0.15833235,-0.406556,0.316017,-0.089088,0.71688179,-0.14240668,-0.66666310,-0.14615451,-0.423767,0.320304,-0.118379,0.71797895,-0.14280693,-0.66526172,-0.14676257,,,,,,,,,,,,,,,,,,,,,,-0.350869,0.290992,-0.009595,-0.06636586,-0.01330104,0.97431612,0.21477139,-0.394429,0.294486,-0.005110,-0.42332124,-0.22853609,0.86010970,0.16965164,-0.443608,0.304993,0.003526,-0.05629710,-0.01437577,0.97670852,0.20655374,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,0.905,0.014564,1,1.000,accepted,1.091,0.016857,1,1.000,accepted,0.698,0.009973,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.147,0.011613,1,1.000,interpolated,,,1,1.000,accepted,1.972,0.017388,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
