t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w
1.675778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264391,0.377999,0.005485,-0.40789522,-0.42752042,0.72290423,0.35813023,-0.307908,0.393149,0.008304,-0.38540565,-0.43415394,0.73475939,0.35085820,-0.348519,0.405637,0.024432,-0.37449820,-0.45628158,0.72538018,0.35409294,,,,,,,,,,,,,,,,,,,,,
1.684116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267965,0.376344,0.009384,-0.41115906,-0.43665940,0.71633429,0.35656974,-0.307484,0.388301,0.007121,-0.38529421,-0.44801967,0.72821094,0.34718234,-0.346828,0.406306,0.022062,-0.37447275,-0.44936156,0.72693252,0.35974082,,,,,,,,,,,,,,,,,,,,,
1.692453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.272803,0.369565,0.007583,-0.01439115,0.00164006,0.89304486,0.44973445,-0.308166,0.393814,0.017793,-0.37867313,-0.43529659,0.73475290,0.35673760,-0.341909,0.401008,0.003786,-0.03450619,0.00862687,0.89519869,0.44424565,,,,,,,,,,,,,,,,,,,,,
1.700790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271495,0.375041,0.006577,-0.42167279,-0.43195528,0.71816177,0.34619411,-0.311467,0.391969,0.012869,-0.38421666,-0.44221434,0.73103197,0.34988041,-0.347387,0.404881,0.012653,-0.37186985,-0.44789805,0.73501849,0.34763195,,,,,,,,,,,,,,,,,,,,,
1.709127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271355,0.375128,0.014051,-0.41228436,-0.42710036,0.72124916,0.35694053,-0.307515,0.388303,0.007153,-0.38527664,-0.44803046,0.72821381,0.34718188,-0.346128,0.399855,0.009669,-0.37925021,-0.46173348,0.72398345,0.34470196,,,,,,,,,,,,,,,,,,,,,
1.717464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.273468,0.374489,0.017149,-0.41828261,-0.43527909,0.71311788,0.35641921,-0.307661,0.388447,0.007270,-0.38525734,-0.44809675,0.72819804,0.34715084,-0.333994,0.406202,-0.003105,-0.38734205,-0.44620116,0.72539346,0.35309346,,,,,,,,,,,,,,,,,,,,,
1.725802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081007,0.305163,0.335890,0.68651844,0.19343135,0.62788938,0.31149908,-0.308195,0.393818,0.017823,-0.37865700,-0.43530709,0.73475511,0.35673737,-0.326687,0.403332,-0.014273,-0.03947352,0.00063352,0.89063589,0.45300016,,,,,,,,,,,,,,,,,,,,,
1.734139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073876,0.309069,0.325745,0.68564144,0.19200450,0.62963062,0.31079796,-0.304634,0.388981,0.002526,-0.39206900,-0.44079947,0.72851976,0.34819058,-0.331251,0.401413,-0.007723,-0.04220534,0.00097062,0.89343243,0.44720942,,,,,,,,,,,,,,,,,,,,,
1.742476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265821,0.376881,0.006334,-0.02039421,0.00661171,0.89044197,0.45459154,-0.309869,0.387467,0.010251,-0.03401630,0.00341370,0.89090854,0.45289425,-0.337530,0.404813,0.001947,-0.03149496,0.02342118,0.89026682,0.45374497,,,,,,,,,,,,,,,,,,,,,
1.750813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090171,0.299392,0.342026,0.69151680,0.19739217,0.62558873,0.30245593,-0.302157,0.386801,0.003155,-0.05098588,0.00496244,0.88821140,0.45657017,0.116239,0.314938,0.399508,0.70528117,0.22043379,0.61042878,0.28524397,,,,,,,,,,,,,,,,,,,,,
1.759150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.261508,0.374887,0.003798,-0.02033273,-0.00201134,0.89027858,0.45495778,-0.294839,0.388711,-0.007265,-0.05011146,-0.00331963,0.88996956,0.45324607,-0.327968,0.402754,-0.012287,-0.04328123,-0.00697086,0.89537819,0.44314337,,,,,,,,,,,,,,,,,,,,,
1.767488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259955,0.376026,0.002563,-0.02283896,-0.01792501,0.89233479,0.45043944,-0.297530,0.387975,-0.003750,-0.03972497,0.00431629,0.88906498,0.45603372,-0.350668,0.411195,0.029158,-0.01618819,0.01836092,0.88917227,0.45691738,,,,,,,,,,,,,,,,,,,,,
1.775825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260352,0.374905,0.001049,-0.01055018,0.01673250,0.89088891,0.45379034,-0.297259,0.389140,0.005117,-0.38656370,-0.45434105,0.72138404,0.35177803,-0.341146,0.401288,0.002480,-0.02508004,0.00912287,0.89607219,0.44310540,,,,,,,,,,,,,,,,,,,,,
1.784162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262832,0.377986,0.002061,-0.02084190,-0.00129851,0.89261085,0.45034408,-0.309925,0.387323,0.010350,-0.03405513,0.00358345,0.89085543,0.45299450,-0.345642,0.412886,0.021539,-0.02732294,0.00265296,0.89237960,0.45044985,,,,,,,,,,,,,,,,,,,,,
1.792499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265997,0.376886,0.006533,-0.02043853,0.00671862,0.89041132,0.45464800,-0.307352,0.382937,0.005899,-0.03492121,-0.00235678,0.89311563,0.44846341,0.122756,0.312665,0.414966,0.70141768,0.20526262,0.61264759,0.30090433,,,,,,,,,,,,,,,,,,,,,
1.800836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262927,0.373216,0.001273,-0.41131885,-0.43574805,0.71791916,0.35430568,-0.306273,0.388062,0.004607,-0.38346619,-0.44115018,0.73318602,0.34753196,-0.334667,0.406605,-0.002108,-0.39014406,-0.45213878,0.72265324,0.34803797,,,,,,,,,,,,,,,,,,,,,
1.809174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269081,0.370381,0.001597,-0.02209471,0.00204650,0.89424502,0.44702739,-0.308218,0.387395,0.007761,-0.03193700,0.01190876,0.89082920,0.45305800,-0.336168,0.406253,0.009531,-0.02299933,0.01304983,0.88984312,0.45549968,,,,,,,,,,,,,,,,,,,,,
1.817511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262923,0.377827,0.002077,-0.40654650,-0.42001436,0.72807280,0.35807524,-0.307320,0.393984,0.016464,-0.02348316,0.00898251,0.89030846,0.45466328,-0.336048,0.405321,-0.000430,-0.38734760,-0.45305457,0.72391269,0.34735258,,,,,,,,,,,,,,,,,,,,,
1.825848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076988,0.307026,0.328065,0.28114511,-0.14430081,0.72850827,0.60779141,-0.307252,0.393307,0.006815,-0.03219621,0.01067313,0.89049098,0.45373485,-0.335901,0.405421,-0.000978,-0.38758189,-0.45269493,0.72402600,0.34732395,,,,,,,,,,,,,,,,,,,,,
1.834185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260749,0.373810,-0.001784,-0.02170178,-0.00742554,0.89481656,0.44584438,-0.298996,0.393299,0.007826,-0.39460627,-0.44770948,0.72179167,0.35051234,-0.329335,0.407688,-0.009635,-0.03901438,0.00671455,0.88819450,0.45775903,,,,,,,,,,,,,,,,,,,,,
1.842522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077299,0.306649,0.328012,0.69186196,0.20068388,0.62280233,0.30523803,-0.298278,0.393598,0.006952,-0.04068474,0.00054825,0.88771874,0.45858466,-0.336163,0.406126,0.009271,-0.03353890,0.01460327,0.89115398,0.45222392,,,,,,,,,,,,,,,,,,,,,
1.850860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257586,0.376766,-0.000605,-0.03044738,-0.00964293,0.88875395,0.45727058,-0.297814,0.387705,-0.003447,-0.03986222,0.00459827,0.88896159,0.45622051,-0.332176,0.401229,0.002246,-0.02191364,0.01585788,0.89199827,0.45122877,,,,,,,,,,,,,,,,,,,,,
1.859197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253428,0.376902,-0.008795,-0.41933001,-0.42663119,0.71776510,0.35631646,-0.303020,0.385961,0.003478,-0.03225034,0.00381060,0.89046318,0.45389505,-0.328657,0.401527,-0.012000,-0.03105249,0.01010995,0.89420194,0.44647108,,,,,,,,,,,,,,,,,,,,,
1.867534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.246727,0.372711,-0.027465,-0.03449031,0.00378233,0.89322434,0.44827044,-0.299494,0.387232,-0.001442,-0.04339536,-0.00260353,0.89382826,0.44629711,-0.332101,0.401863,0.002467,-0.03391930,-0.00060941,0.89321064,0.44835685,,,,,,,,,,,,,,,,,,,,,
1.875871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253975,0.380320,-0.008305,-0.02450380,0.02250212,0.88595159,0.46258296,-0.300144,0.392240,0.000524,-0.03923968,0.01049662,0.88660479,0.46074073,-0.338045,0.405304,0.012302,-0.02320083,0.02204793,0.89002325,0.45479031,,,,,,,,,,,,,,,,,,,,,
1.884208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252528,0.371762,-0.018240,-0.02725721,0.01316201,0.89208700,0.45084875,-0.296152,0.388823,-0.005044,-0.04264545,-0.01143190,0.89095185,0.45194632,-0.334024,0.400916,-0.003693,-0.03558699,0.00239028,0.89458911,0.44546401,,,,,,,,,,,,,,,,,,,,,
1.892546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254302,0.376486,-0.007545,-0.02673365,0.00766223,0.88859111,0.45785636,-0.297876,0.387709,-0.003386,-0.03993829,0.00465264,0.88892771,0.45627932,0.117838,0.313547,0.407385,0.70015820,0.20863405,0.61406545,0.29862007,,,,,,,,,,,,,,,,,,,,,
1.900883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253472,0.376907,-0.008749,-0.41930507,-0.42663871,0.71777367,0.35631956,-0.301665,0.386165,0.001721,-0.03309364,0.00526453,0.89280572,0.44919378,-0.341772,0.401555,0.003301,-0.03417054,0.00967032,0.89256294,0.44952226,,,,,,,,,,,,,,,,,,,,,
1.909220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250907,0.372257,-0.020291,-0.02625945,0.00397093,0.89196112,0.45133141,-0.294311,0.388993,-0.008359,-0.05152320,-0.00170681,0.89219679,0.44869515,-0.349150,0.411636,0.026632,-0.02648365,0.01093144,0.89025191,0.45456646,,,,,,,,,,,,,,,,,,,,,
1.917557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253890,0.375825,-0.015937,-0.03538732,0.00931646,0.88875026,0.45692879,-0.307242,0.390027,0.009843,-0.40733761,-0.45203634,0.71521001,0.34382243,0.111501,0.317429,0.397305,0.69903202,0.20819461,0.61598744,0.29760496,,,,,,,,,,,,,,,,,,,,,
1.925895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258627,0.375513,-0.001866,-0.41986924,-0.42408892,0.72161396,0.35090128,-0.299451,0.385794,-0.010864,-0.04016749,0.01575211,0.89265624,0.44866835,-0.328245,0.401755,-0.012853,-0.04007579,0.00040432,0.89298972,0.44828911,,,,,,,,,,,,,,,,,,,,,
1.934232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263726,0.374215,0.006356,-0.02121872,0.00749612,0.89035569,0.45470904,-0.302887,0.386160,0.003041,-0.04258704,0.00504905,0.89175931,0.45047329,-0.329685,0.407702,-0.009662,-0.03908563,0.00690159,0.88812104,0.45789267,,,,,,,,,,,,,,,,,,,,,
1.942569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256183,0.380856,-0.004114,-0.02624801,0.01380287,0.88618349,0.46238441,-0.302466,0.398267,0.013949,-0.38958347,-0.44093741,0.72455994,0.35890362,0.111593,0.317662,0.397385,0.69904958,0.20807159,0.61598981,0.29764483,,,,,,,,,,,,,,,,,,,,,
1.950906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258182,0.370272,-0.011085,-0.02007426,0.01308008,0.89328959,0.44884256,-0.301856,0.386578,0.001334,-0.03364913,0.00557347,0.89268930,0.44938010,-0.336584,0.406280,0.009575,-0.02314719,0.01329352,0.88973649,0.45569339,,,,,,,,,,,,,,,,,,,,,
1.959243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270379,0.370686,0.011358,-0.00550951,0.01023207,0.89480082,0.44631429,-0.298205,0.393752,0.005984,-0.38670787,-0.44020111,0.72817225,0.35559131,-0.339575,0.404316,0.003957,-0.03048408,0.02256309,0.88776366,0.45873446,,,,,,,,,,,,,,,,,,,,,
1.967581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252404,0.373048,-0.010988,-0.02748246,0.00147236,0.89091575,0.45333395,-0.298155,0.387996,-0.003497,-0.03993410,0.00468910,0.88891447,0.45630511,-0.331962,0.401429,-0.007378,-0.04248668,0.00139850,0.89325935,0.44752728,,,,,,,,,,,,,,,,,,,,,
1.975918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250165,0.373687,-0.020341,-0.03821955,-0.01299646,0.89322470,0.44779459,-0.300143,0.387303,-0.000851,-0.03351075,-0.00353564,0.89240384,0.44997769,-0.334567,0.406104,-0.002849,-0.04108598,0.00702435,0.89109238,0.45190372,,,,,,,,,,,,,,,,,,,,,
1.984255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.275528,0.374044,0.019693,-0.00431960,0.02360288,0.89017016,0.45499596,-0.299148,0.387141,-0.002958,-0.04064211,0.00447634,0.89143734,0.45129553,-0.330483,0.401356,-0.010064,-0.03011554,0.00866382,0.89186606,0.45121272,,,,,,,,,,,,,,,,,,,,,
1.992592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262417,0.374056,0.001489,-0.02400751,-0.01600731,0.89474616,0.44564191,-0.316548,0.391045,0.019771,-0.02723113,0.01064680,0.89211666,0.45085804,-0.327039,0.409972,-0.004296,-0.03133923,-0.00276640,0.89001422,0.45484600,,,,,,,,,,,,,,,,,,,,,
2.000929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260218,0.375128,0.000025,-0.41841012,-0.42510719,0.71942081,0.35587996,-0.302291,0.392598,0.011599,-0.02402070,0.00083429,0.88989985,0.45552230,-0.334335,0.405674,-0.003979,-0.38582126,-0.44592367,0.72900541,0.34762790,,,,,,,,,,,,,,,,,,,,,
2.009267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.273492,0.369826,0.015678,-0.00520747,0.01741271,0.89263929,0.45040513,-0.300597,0.392502,0.000152,-0.39977442,-0.44706662,0.71981088,0.34954848,-0.332014,0.401706,-0.007343,-0.04255452,0.00133633,0.89326009,0.44751954,,,,,,,,,,,,,,,,,,,,,
2.017604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.268417,0.371623,0.008480,-0.01460517,0.00184373,0.89630412,0.44319545,-0.301928,0.386859,0.001393,-0.03374295,0.00553545,0.89267816,0.44939567,-0.336664,0.406563,0.009643,-0.02325345,0.01325940,0.88972253,0.45571622,,,,,,,,,,,,,,,,,,,,,
2.025941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270433,0.370971,0.011403,-0.00559355,0.01018994,0.89479461,0.44632666,-0.294893,0.394501,-0.007334,-0.05082264,-0.00536784,0.88966902,0.45373702,-0.335964,0.400780,-0.001509,-0.03440517,0.00087125,0.89228374,0.45016137,,,,,,,,,,,,,,,,,,,,,
2.034278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251457,0.377950,-0.012097,-0.41261614,-0.41810023,0.72624113,0.35709095,-0.296988,0.393705,-0.004178,-0.04031212,0.00299920,0.88864464,0.45681138,-0.332481,0.407424,0.002986,-0.03160963,0.01441376,0.89063599,0.45338793,,,,,,,,,,,,,,,,,,,,,
2.042615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263338,0.378143,0.002105,-0.40625181,-0.42007399,0.72817412,0.35813372,-0.307791,0.394306,0.016553,-0.02377587,0.00921950,0.89017494,0.45490471,-0.328764,0.402824,-0.012086,-0.03313280,-0.00709258,0.89379831,0.44718732,,,,,,,,,,,,,,,,,,,,,
2.050953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263291,0.374013,0.002423,-0.01328472,-0.01651578,0.89313112,0.44929672,-0.306994,0.393836,0.006089,-0.04175264,0.00088838,0.88917444,0.45565858,-0.334210,0.406556,-0.003518,-0.04214867,0.00752074,0.89085378,0.45226814,,,,,,,,,,,,,,,,,,,,,
2.059290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251425,0.377985,-0.012076,-0.02735641,-0.00030356,0.89077685,0.45361673,-0.307924,0.383235,0.006077,-0.03525807,-0.00206958,0.89295435,0.44875953,-0.343609,0.414242,0.017723,-0.02528636,0.01229492,0.88959880,0.45587653,,,,,,,,,,,,,,,,,,,,,
2.067627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251425,0.377985,-0.012076,-0.02735641,-0.00030356,0.89077685,0.45361673,-0.309501,0.395660,0.023092,-0.40236820,-0.44657894,0.71688246,0.35319487,-0.336824,0.404332,-0.004361,-0.03542366,-0.00751324,0.89412041,0.44636017,,,,,,,,,,,,,,,,,,,,,
2.075964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260575,0.375808,0.001682,-0.02183463,0.00016795,0.89246780,0.45058233,-0.315954,0.391573,0.028390,-0.01526889,0.01604174,0.88941429,0.45656516,-0.343623,0.401494,0.005378,-0.02762134,0.00101050,0.89597031,0.44325303,,,,,,,,,,,,,,,,,,,,,
2.084301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265993,0.373905,0.009051,-0.01203370,0.01540572,0.88882877,0.45782232,-0.303119,0.386456,0.002873,-0.04273171,0.00511590,0.89169236,0.45059134,-0.343473,0.409888,0.020575,-0.01482716,0.01842783,0.88855416,0.45816162,,,,,,,,,,,,,,,,,,,,,
2.092639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255126,0.372374,-0.007743,-0.02000240,-0.00650952,0.89434168,0.44688980,-0.298001,0.386852,-0.005322,-0.03019141,0.02252703,0.89228554,0.44989724,0.107221,0.320379,0.395514,0.34657552,-0.13711974,0.70005758,0.60910014,,,,,,,,,,,,,,,,,,,,,
2.100976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078559,0.306819,0.334945,0.68021191,0.18485112,0.63461261,0.31687326,-0.296227,0.388279,-0.007075,-0.03841313,0.01332450,0.88872920,0.45662600,-0.332185,0.401721,-0.007558,-0.04261908,0.00143791,0.89320258,0.44762785,,,,,,,,,,,,,,,,,,,,,
2.109313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265604,0.372668,-0.002934,-0.03216529,-0.00593203,0.89277364,0.44931662,-0.310933,0.393247,0.021126,-0.02299210,0.01687904,0.88803958,0.45888143,-0.332401,0.401670,-0.007040,-0.03217174,0.00015686,0.89193388,0.45101986,,,,,,,,,,,,,,,,,,,,,
2.117650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265766,0.377909,0.006638,-0.01240749,-0.01050534,0.89085925,0.45398842,-0.308371,0.388514,0.007326,-0.04512766,-0.00411205,0.89159584,0.45055904,-0.331388,0.407836,0.001258,-0.02224292,0.01467273,0.89147366,0.45228827,,,,,,,,,,,,,,,,,,,,,
2.125987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260488,0.379050,0.000439,-0.42582042,-0.41833493,0.72034973,0.35322674,-0.314061,0.386446,0.015278,-0.02824612,0.00463753,0.89440291,0.44634526,-0.337688,0.409957,0.007024,-0.36595642,-0.43563491,0.73897454,0.36085282,,,,,,,,,,,,,,,,,,,,,
2.134325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270635,0.376011,0.012182,-0.01380964,0.00808124,0.89395788,0.44786527,-0.310845,0.393169,0.020604,-0.38529180,-0.44312798,0.72661912,0.35666858,-0.349503,0.405988,0.024664,-0.37398334,-0.45644614,0.72549998,0.35417956,,,,,,,,,,,,,,,,,,,,,
2.142662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264042,0.374223,0.005146,-0.01048348,0.02426756,0.88843839,0.45823401,-0.303347,0.391728,0.012538,-0.03161536,0.01791335,0.88914179,0.45618686,0.108225,0.317821,0.401904,0.34540907,-0.14143070,0.69370766,0.61600294,,,,,,,,,,,,,,,,,,,,,
2.150999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264042,0.374223,0.005146,-0.01048348,0.02426756,0.88843839,0.45823401,-0.313669,0.386172,0.014104,-0.03479037,0.01252280,0.89351441,0.44750955,-0.349537,0.405425,0.014063,-0.38060271,-0.45501650,0.72580423,0.34829555,,,,,,,,,,,,,,,,,,,,,
2.159336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256470,0.377043,-0.004389,-0.02868636,-0.00087319,0.88862689,0.45773200,-0.303766,0.386346,0.011464,-0.39735519,-0.45308042,0.71875407,0.34672694,-0.342904,0.407889,0.004776,-0.03356002,0.00636070,0.88986320,0.45494697,,,,,,,,,,,,,,,,,,,,,
