t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
6.786485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371961,-0.023298,0.027546,0.04825506,0.04126597,-0.85968316,0.50686629,-0.390797,-0.034950,0.012207,-0.04525497,-0.02522145,0.86893674,-0.49220404,-0.441367,-0.045492,0.034562,-0.04209697,-0.01976485,0.86755116,-0.49516884,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.454,0.014851,1,1.000,accepted,3.296,0.015327,1,1.000,accepted,1.078,0.021567,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.794823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371550,-0.024087,0.030411,0.04459647,0.04331581,-0.85830421,0.50936115,-0.390340,-0.044308,0.008941,-0.28341487,0.46527325,0.73915122,-0.39604583,-0.427149,-0.059706,0.017372,-0.26900385,0.46703190,0.74004785,-0.40230252,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,66.077,0.009922,1,1.000,voted,65.013,0.026452,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.803160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.371139,-0.024876,0.033277,0.04093654,0.04536464,-0.85690312,0.51184303,-0.387156,-0.044442,0.004407,-0.18008948,0.22358787,0.83147484,-0.47563203,-0.427743,-0.060833,0.017552,-0.16431458,0.21877975,0.83440016,-0.47844803,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.811497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.370728,-0.025664,0.036142,0.03727556,0.04741230,-0.85548000,0.51431176,-0.383972,-0.044576,-0.000127,0.06164637,0.03686672,-0.85399984,0.51529103,-0.428337,-0.061960,0.017733,0.04528238,0.04856957,-0.85591812,0.51283007,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,66.637,0.011084,1,1.000,voted,67.960,0.002573,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.819834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.370317,-0.026453,0.039007,0.03361381,0.04945864,-0.85403495,0.51676713,-0.398728,-0.048781,0.027538,0.04997229,0.03618051,-0.85086804,0.52174450,-0.411291,-0.072247,-0.002535,0.05701559,0.02526114,-0.84985495,0.52331411,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.324,0.012000,1,1.000,accepted,1.572,0.031635,1,1.000,accepted,3.297,0.028411,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.828171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.367903,-0.028582,0.037232,0.03553375,0.04024574,-0.85376627,0.51788106,-0.397157,-0.047938,0.026471,0.04894252,0.03875670,-0.84979694,0.52340014,-0.421524,-0.066032,0.013524,0.03858848,0.02553355,-0.85042307,0.52406065,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.086,0.003676,1,1.000,interpolated,,,1,1.000,accepted,2.115,0.020031,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.836509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.367335,-0.029681,0.038100,0.03348368,0.04315706,-0.85127643,0.52186660,-0.395585,-0.047095,0.025405,0.04791217,0.04133247,-0.84871598,0.52504974,-0.420296,-0.067336,0.016470,0.03579487,0.03340932,-0.84942467,0.52543342,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.844846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366767,-0.030781,0.038967,0.03143244,0.04606688,-0.84875700,0.52583401,-0.394014,-0.046252,0.024338,0.04688127,0.04390773,-0.84762520,0.52669324,-0.419068,-0.068641,0.019415,0.03299866,0.04128267,-0.84836450,0.52676798,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.351,0.003023,1,1.000,accepted,1.170,0.006234,1,1.000,accepted,1.954,0.006895,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.853183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366328,-0.031705,0.040044,0.02944954,0.04894342,-0.84617857,0.52982930,-0.398557,-0.047047,0.036859,0.04000635,0.04819642,-0.84633928,0.52894841,-0.419088,-0.067874,0.020512,0.03618195,0.03192625,-0.84851048,0.52697396,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.861520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.365888,-0.032630,0.041121,0.02746561,0.05181825,-0.84357069,0.53380615,-0.403100,-0.047841,0.049379,0.03312854,0.05248162,-0.84499208,0.53116529,-0.419108,-0.067107,0.021609,0.03936171,0.02256671,-0.84857352,0.52712843,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.352,0.002972,1,1.000,accepted,1.950,0.026686,1,1.000,accepted,2.266,0.002677,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.869857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.366940,-0.031155,0.044249,0.02376246,0.04961854,-0.84360190,0.53414341,-0.398343,-0.049126,0.041562,0.04233628,0.04969902,-0.84312665,0.53373692,-0.414990,-0.066903,0.018190,0.04261479,0.02378057,-0.84649519,0.53015502,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.878195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.367992,-0.029680,0.047377,0.02005886,0.04741790,-0.84361736,0.53447071,-0.393585,-0.050411,0.033746,0.05154063,0.04691103,-0.84117450,0.53625403,-0.410873,-0.066698,0.014770,0.04586679,0.02499383,-0.84439525,0.53316808,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.990,0.007230,1,1.000,interpolated,,,1,1.000,accepted,1.158,0.010712,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.886532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.365836,-0.031053,0.045483,0.02339238,0.04506923,-0.84287702,0.53570504,-0.388828,-0.051696,0.025929,0.06073874,0.04411851,-0.83913622,0.53871585,-0.410368,-0.074299,0.023613,0.04040407,0.03017793,-0.84012764,0.54003921,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,3.483,0.027721,1,1.000,accepted,1.266,0.011672,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.894869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.363680,-0.032425,0.043590,0.02672553,0.04271968,-0.84212091,0.53692937,-0.392758,-0.052400,0.034512,0.05283682,0.04806011,-0.83623787,0.54369542,-0.409668,-0.078644,0.017678,0.04598177,0.02187613,-0.83527140,0.54747493,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.903206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.361524,-0.033798,0.041696,0.03005811,0.04036937,-0.84134907,0.53814364,-0.396688,-0.053103,0.043095,0.04492902,0.05199637,-0.83324656,0.54861455,-0.408968,-0.082989,0.011743,0.05155125,0.01357041,-0.83026572,0.55481271,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.487,0.009543,1,1.000,accepted,2.416,0.018932,1,1.000,accepted,3.065,0.014777,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.911544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348163,-0.042779,0.022108,0.05402234,0.03042872,-0.82983618,0.55455171,-0.394042,-0.054641,0.040455,0.09059176,-0.06596551,-0.83267902,0.54229820,-0.401077,-0.080957,0.007460,0.04986998,0.02509691,-0.83371750,0.54936168,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.757,0.025355,1,1.000,interpolated,,,1,1.000,accepted,1.526,0.009205,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.919881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348100,-0.043500,0.021579,0.05403656,0.02974462,-0.82918968,0.55555359,-0.391395,-0.056178,0.037815,0.13480139,-0.18286928,-0.81875505,0.52728321,-0.404601,-0.078718,0.014381,0.04500228,0.02820607,-0.83272447,0.55113444,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.928218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348037,-0.044221,0.021049,0.05405068,0.02906046,-0.82854161,0.55655442,-0.388749,-0.057716,0.035176,0.17684875,-0.29683978,-0.79169799,0.50381043,-0.408125,-0.076479,0.021301,0.04013272,0.03131430,-0.83170018,0.55288660,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.936555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.347974,-0.044942,0.020520,0.05406470,0.02837625,-0.82789197,0.55755419,-0.386102,-0.059253,0.032536,0.21605941,-0.40604887,-0.75194186,0.47225639,-0.411649,-0.074240,0.028222,0.03526183,0.03442123,-0.83064475,0.55461796,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.473,0.002690,1,1.000,interpolated,,,1,1.000,accepted,2.105,0.024248,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.944892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.383456,-0.060791,0.029896,-0.25180441,0.50874481,0.70012434,-0.43312720,-0.400062,-0.083516,0.002113,-0.25413136,0.51052420,0.69985266,-0.43010296,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.444,0.480212,1,1.000,voted,72.614,0.020209,1,1.000,voted,71.562,0.030033,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.953230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.368302,-0.065728,0.005289,0.07525548,0.02750763,-0.82279742,0.56265828,-0.398895,-0.083500,0.013176,0.05099125,0.03146589,-0.82411121,0.56324994,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.243,0.481992,1,1.000,voted,68.880,0.029318,1,1.000,voted,70.646,0.011124,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.961567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380495,-0.061000,0.025626,0.16645237,-0.25469935,-0.79931789,0.51818217,-0.404423,-0.084146,0.020797,0.15262552,-0.25574824,-0.79616969,0.52669927,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.448,0.473424,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.969904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.392687,-0.056273,0.045962,-0.24258748,0.51385934,0.70351042,-0.42681727,-0.409951,-0.084792,0.028418,-0.23976981,0.51868210,0.69264127,-0.44014473,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,position_jump,36.347,0.495228,1,1.000,voted,69.203,0.048356,1,1.000,voted,70.898,0.018874,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.978241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.383389,-0.062401,0.036092,0.05330641,0.03410466,-0.82010269,0.56870632,-0.409448,-0.085550,0.029362,0.03932302,0.03044946,-0.81868981,0.57207825,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,vote_mismatch,2.659,0.025414,1,1.000,voted,70.807,0.014880,1,1.000,voted,71.320,0.001311,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.986578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.382344,-0.063407,0.036015,0.05113486,0.03750875,-0.81874907,0.57063848,-0.402999,-0.086147,0.021766,0.03961365,0.02686718,-0.81790278,0.57336197,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.225,0.494474,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
6.994916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.381298,-0.064412,0.035939,0.04896220,0.04091202,-0.81737755,0.57255817,-0.396550,-0.086743,0.014169,0.03990367,0.02328449,-0.81710333,0.57463699,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,92.170,0.467883,1,1.000,accepted,1.072,0.002905,1,1.000,accepted,0.893,0.019965,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.003253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.380220,-0.065341,0.035637,0.05321309,0.03749698,-0.81454313,0.57643893,-0.395265,-0.087822,0.013729,0.04137175,0.01866940,-0.81671497,0.57525341,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,vote_mismatch,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.011590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.356984,-0.043372,0.045647,0.03656899,0.04276478,-0.81903893,0.57097208,-0.379142,-0.066271,0.035335,0.05746116,0.03407995,-0.81166568,0.58028923,-0.393980,-0.088901,0.013290,0.04283884,0.01405387,-0.81630702,0.57585603,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,reset,,,1,1.000,accepted,1.666,0.002910,1,1.000,accepted,1.122,0.003469,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.019927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.347055,-0.050721,0.027767,0.04249106,0.03552715,-0.81119959,0.58214049,-0.374841,-0.068818,0.029656,0.05208454,0.02294519,-0.81188578,0.58103545,-0.395158,-0.090775,0.015923,0.11143217,-0.17406517,-0.80305106,0.55892144,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.896,0.021732,1,1.000,accepted,1.420,0.007566,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.028264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.344739,-0.052150,0.026556,0.04210703,0.03568347,-0.81075465,0.58277834,-0.373300,-0.071223,0.029221,0.15759885,-0.26304106,-0.78378322,0.54005172,-0.396336,-0.092648,0.018557,0.17550622,-0.35512477,-0.75722631,0.51931906,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.036602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.342424,-0.053580,0.025345,0.04172297,0.03583977,-0.81030907,0.58341573,-0.371758,-0.073628,0.028787,-0.24807968,0.52393561,0.68091494,-0.44755201,-0.397514,-0.094522,0.021190,-0.23246239,0.52178182,0.68069124,-0.45865500,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,voted,71.069,0.005779,1,1.000,voted,69.349,0.010320,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.044939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.340108,-0.055009,0.024134,0.04133887,0.03599604,-0.80986287,0.58405267,-0.379990,-0.069682,0.034220,-0.24925625,0.53293209,0.67662188,-0.44276127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.303,0.008936,1,1.000,accepted,1.275,0.010623,0,0.000,angle_jump,162.524,0.548747,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.053276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.344244,-0.056999,0.032575,0.03592362,0.04488939,-0.80583267,0.58934552,-0.381777,-0.067007,0.040976,-0.23584283,0.53527455,0.67591516,-0.44832802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,vote_mismatch,2.199,0.006989,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.061613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348380,-0.058989,0.041016,0.03050288,0.05377589,-0.80167944,0.59454840,-0.383565,-0.064332,0.047732,-0.22237825,0.53750092,0.67506183,-0.45379753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.832,0.019216,1,1.000,accepted,3.375,0.014966,0,0.000,angle_jump,72.789,0.014089,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.069950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.339480,-0.055698,0.032211,0.02699131,0.03874644,-0.80507540,0.59128993,-0.374132,-0.073588,0.028375,-0.24229005,0.52390624,0.67651424,-0.45732511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.849,0.012945,1,1.000,accepted,2.797,0.023438,0,0.000,angle_jump,72.083,0.008937,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
7.078288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.338103,-0.063670,0.026914,0.04478965,0.03340153,-0.79979070,0.59767304,-0.366952,-0.078021,0.026801,-0.24767142,0.53530979,0.66899651,-0.45226758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.332,0.009670,1,1.000,accepted,1.779,0.008584,0,0.000,angle_jump,69.513,0.022004,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
