t,roll,seg1,seg2,load1,load2,imu1_qw,imu1_qx,imu1_qy,imu1_qz,imu2_qw,imu2_qx,imu2_qy,imu2_qz,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w
4.790,179.87,112.62,19.96,551.450,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.410815,0.209046,-0.045103,0.01601152,-0.70690686,0.01681349,0.70692548,-0.430815,0.209023,-0.065103,0.01601152,-0.70690686,0.01681349,0.70692548,-0.450815,0.209001,-0.085103,0.01601152,-0.70690686,0.01681349,0.70692548,-0.395831,0.209670,-0.109104,-0.02321079,0.99973043,-0.00056708,-0.00001317,-0.395852,0.210598,-0.109105,-0.02321079,0.99973043,-0.00056708,-0.00001317,-0.395874,0.211526,-0.109106,-0.02321079,0.99973043,-0.00056708,-0.00001317,-0.355874,0.211626,-0.021106,-0.00056708,0.00001317,0.02321079,0.99973043,-0.395852,0.210698,-0.021105,-0.00056708,0.00001317,0.02321079,0.99973043,-0.435831,0.209770,-0.021104,-0.00056708,0.00001317,0.02321079,0.99973043,-0.340890,0.212249,-0.085107,-0.01681349,0.70692548,0.01601152,0.70690686,-0.360890,0.212272,-0.065107,-0.01681349,0.70692548,0.01601152,0.70690686,-0.380890,0.212295,-0.045107,-0.01681349,0.70692548,0.01601152,0.70690686
4.853,179.87,116.48,19.96,551.450,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.413408,0.189729,-0.045081,0.03981062,-0.70593959,0.04061151,0.70598521,-0.433408,0.189706,-0.065081,0.03981062,-0.70593959,0.04061151,0.70598521,-0.453408,0.189683,-0.085081,0.03981062,-0.70593959,0.04061151,0.70598521,-0.398505,0.191359,-0.109083,-0.05686703,0.99838160,-0.00056631,-0.00003226,-0.398635,0.193630,-0.109086,-0.05686703,0.99838160,-0.00056631,-0.00003226,-0.398764,0.195901,-0.109088,-0.05686703,0.99838160,-0.00056631,-0.00003226,-0.358764,0.196001,-0.021088,-0.00056631,0.00003226,0.05686703,0.99838160,-0.398635,0.193730,-0.021086,-0.00056631,0.00003226,0.05686703,0.99838160,-0.438505,0.191459,-0.021083,-0.00056631,0.00003226,0.05686703,0.99838160,-0.343861,0.197632,-0.085090,-0.04061151,0.70598521,0.03981062,0.70593959,-0.363861,0.197655,-0.065090,-0.04061151,0.70598521,0.03981062,0.70593959,-0.383861,0.197677,-0.045090,-0.04061151,0.70598521,0.03981062,0.70593959
4.904,179.87,119.03,19.96,513.790,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.414489,0.176939,-0.045067,0.05550972,-0.70486116,0.05630939,0.70492459,-0.434489,0.176917,-0.065067,0.05550972,-0.70486116,0.05630939,0.70492459,-0.454489,0.176894,-0.085067,0.05550972,-0.70486116,0.05630939,0.70492459,-0.399677,0.179231,-0.109069,-0.07906805,0.99686906,-0.00056546,-0.00004485,-0.399927,0.182384,-0.109073,-0.07906805,0.99686906,-0.00056546,-0.00004485,-0.400177,0.185537,-0.109077,-0.07906805,0.99686906,-0.00056546,-0.00004485,-0.360177,0.185637,-0.021077,-0.00056546,0.00004485,0.07906805,0.99686906,-0.399927,0.182484,-0.021073,-0.00056546,0.00004485,0.07906805,0.99686906,-0.439677,0.179331,-0.021070,-0.00056546,0.00004485,0.07906805,0.99686906,-0.345365,0.187929,-0.085079,-0.05630939,0.70492459,0.05550972,0.70486116,-0.365365,0.187951,-0.065079,-0.05630939,0.70492459,0.05550972,0.70486116,-0.385365,0.187974,-0.045079,-0.05630939,0.70492459,0.05550972,0.70486116
4.956,179.87,121.49,19.96,602.560,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.415056,0.164603,-0.045053,0.07062877,-0.70349001,0.07142690,0.70357059,-0.435056,0.164580,-0.065053,0.07062877,-0.70349001,0.07142690,0.70357059,-0.455056,0.164558,-0.085053,0.07062877,-0.70349001,0.07142690,0.70357059,-0.400359,0.167529,-0.109056,-0.10044852,0.99494209,-0.00056436,-0.00005698,-0.400762,0.171526,-0.109061,-0.10044852,0.99494209,-0.00056436,-0.00005698,-0.401166,0.175524,-0.109065,-0.10044852,0.99494209,-0.00056436,-0.00005698,-0.361166,0.175624,-0.021065,-0.00056436,0.00005698,0.10044852,0.99494209,-0.400762,0.171626,-0.021061,-0.00056436,0.00005698,0.10044852,0.99494209,-0.440359,0.167629,-0.021056,-0.00056436,0.00005698,0.10044852,0.99494209,-0.346468,0.178549,-0.085069,-0.07142690,0.70357059,0.07062877,0.70349001,-0.366468,0.178572,-0.065069,-0.07142690,0.70357059,0.07062877,0.70349001,-0.386468,0.178595,-0.045069,-0.07142690,0.70357059,0.07062877,0.70349001
5.018,179.87,124.04,19.96,572.970,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.415151,0.151838,-0.045038,0.08626651,-0.70172651,0.08706265,0.70182483,-0.435151,0.151815,-0.065038,0.08626651,-0.70172651,0.08706265,0.70182483,-0.455151,0.151793,-0.085038,0.08626651,-0.70172651,0.08706265,0.70182483,-0.400602,0.155415,-0.109042,-0.12256222,0.99246067,-0.00056296,-0.00006952,-0.401203,0.160280,-0.109048,-0.12256222,0.99246067,-0.00056296,-0.00006952,-0.401803,0.165146,-0.109054,-0.12256222,0.99246067,-0.00056296,-0.00006952,-0.361803,0.165246,-0.021054,-0.00056296,0.00006952,0.12256222,0.99246067,-0.401203,0.160380,-0.021048,-0.00056296,0.00006952,0.12256222,0.99246067,-0.440602,0.155514,-0.021043,-0.00056296,0.00006952,0.12256222,0.99246067,-0.347254,0.168822,-0.085058,-0.08706265,0.70182483,0.08626651,0.70172651,-0.367254,0.168845,-0.065058,-0.08706265,0.70182483,0.08626651,0.70172651,-0.387254,0.168867,-0.045058,-0.08706265,0.70182483,0.08626651,0.70172651
5.061,179.87,125.80,19.96,481.510,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.414926,0.143052,-0.045028,0.09703517,-0.70030661,0.09782970,0.70041714,-0.434926,0.143029,-0.065028,0.09703517,-0.70030661,0.09782970,0.70041714,-0.454926,0.143006,-0.085028,0.09703517,-0.70030661,0.09782970,0.70041714,-0.400495,0.147073,-0.109033,-0.13779027,0.99046127,-0.00056182,-0.00007816,-0.401255,0.152532,-0.109039,-0.13779027,0.99046127,-0.00056182,-0.00007816,-0.402014,0.157991,-0.109045,-0.13779027,0.99046127,-0.00056182,-0.00007816,-0.362014,0.158091,-0.021045,-0.00056182,0.00007816,0.13779027,0.99046127,-0.401255,0.152632,-0.021039,-0.00056182,0.00007816,0.13779027,0.99046127,-0.440495,0.147173,-0.021033,-0.00056182,0.00007816,0.13779027,0.99046127,-0.347584,0.162113,-0.085050,-0.09782970,0.70041714,0.09703517,0.70030661,-0.367584,0.162136,-0.065050,-0.09782970,0.70041714,0.09703517,0.70030661,-0.387584,0.162158,-0.045050,-0.09782970,0.70041714,0.09703517,0.70030661
5.134,179.87,127.65,19.96,486.890,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.414434,0.133846,-0.045018,0.10832977,-0.69863603,0.10912242,0.69875937,-0.434434,0.133823,-0.065018,0.10832977,-0.69863603,0.10912242,0.69875937,-0.454434,0.133800,-0.085018,0.10832977,-0.69863603,0.10912242,0.69875937,-0.400143,0.138331,-0.109023,-0.15376192,0.98810776,-0.00056049,-0.00008722,-0.401089,0.144408,-0.109030,-0.15376192,0.98810776,-0.00056049,-0.00008722,-0.402034,0.150486,-0.109037,-0.15376192,0.98810776,-0.00056049,-0.00008722,-0.362034,0.150586,-0.021037,-0.00056049,0.00008722,0.15376192,0.98810776,-0.401089,0.144508,-0.021030,-0.00056049,0.00008722,0.15376192,0.98810776,-0.440143,0.138431,-0.021023,-0.00056049,0.00008722,0.15376192,0.98810776,-0.347744,0.155071,-0.085042,-0.10912242,0.69875937,0.10832977,0.69863603,-0.367744,0.155094,-0.065042,-0.10912242,0.69875937,0.10832977,0.69863603,-0.387744,0.155116,-0.045042,-0.10912242,0.69875937,0.10832977,0.69863603
5.194,179.87,129.14,19.96,489.580,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.413849,0.126458,-0.045010,0.11740612,-0.69715812,0.11819709,0.69729176,-0.433849,0.126436,-0.065010,0.11740612,-0.69715812,0.11819709,0.69729176,-0.453849,0.126413,-0.085010,0.11740612,-0.69715812,0.11819709,0.69729176,-0.399681,0.131314,-0.109015,-0.16659663,0.98602497,-0.00055930,-0.00009450,-0.400791,0.137885,-0.109023,-0.16659663,0.98602497,-0.00055930,-0.00009450,-0.401902,0.144455,-0.109030,-0.16659663,0.98602497,-0.00055930,-0.00009450,-0.361902,0.144555,-0.021030,-0.00055930,0.00009450,0.16659663,0.98602497,-0.400791,0.137984,-0.021023,-0.00055930,0.00009450,0.16659663,0.98602497,-0.439681,0.131414,-0.021015,-0.00055930,0.00009450,0.16659663,0.98602497,-0.347734,0.149411,-0.085036,-0.11819709,0.69729176,0.11740612,0.69715812,-0.367734,0.149433,-0.065036,-0.11819709,0.69729176,0.11740612,0.69715812,-0.387734,0.149456,-0.045036,-0.11819709,0.69729176,0.11740612,0.69715812
5.239,179.87,130.02,19.96,556.830,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.413424,0.122109,-0.045005,0.12275742,-0.69622989,0.12354735,0.69636960,-0.433424,0.122086,-0.065005,0.12275742,-0.69622989,0.12354735,0.69636960,-0.453424,0.122063,-0.085005,0.12275742,-0.69622989,0.12354735,0.69636960,-0.399334,0.127181,-0.109010,-0.17416377,0.98471654,-0.00055856,-0.00009879,-0.400547,0.134041,-0.109018,-0.17416377,0.98471654,-0.00055856,-0.00009879,-0.401761,0.140901,-0.109026,-0.17416377,0.98471654,-0.00055856,-0.00009879,-0.361761,0.141001,-0.021026,-0.00055856,0.00009879,0.17416377,0.98471654,-0.400547,0.134141,-0.021018,-0.00055856,0.00009879,0.17416377,0.98471654,-0.439334,0.127281,-0.021011,-0.00055856,0.00009879,0.17416377,0.98471654,-0.347671,0.146074,-0.085032,-0.12354735,0.69636960,0.12275742,0.69622989,-0.367671,0.146096,-0.065032,-0.12354735,0.69636960,0.12275742,0.69622989,-0.387671,0.146119,-0.045032,-0.12354735,0.69636960,0.12275742,0.69622989
5.290,179.87,130.64,19.96,470.750,0.000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.413090,0.119051,-0.045001,0.12652333,-0.69555124,0.12731249,0.69569523,-0.433090,0.119028,-0.065001,0.12652333,-0.69555124,0.12731249,0.69569523,-0.453090,0.119005,-0.085001,0.12652333,-0.69555124,0.12731249,0.69569523,-0.399056,0.124275,-0.109007,-0.17948902,0.98375981,-0.00055802,-0.00010181,-0.400345,0.131338,-0.109015,-0.17948902,0.98375981,-0.00055802,-0.00010181,-0.401634,0.138401,-0.109023,-0.17948902,0.98375981,-0.00055802,-0.00010181,-0.361634,0.138501,-0.021023,-0.00055802,0.00010181,0.17948902,0.98375981,-0.400345,0.131438,-0.021015,-0.00055802,0.00010181,0.17948902,0.98375981,-0.439056,0.124375,-0.021007,-0.00055802,0.00010181,0.17948902,0.98375981,-0.347600,0.143726,-0.085029,-0.12731249,0.69569523,0.12652333,0.69555124,-0.367600,0.143748,-0.065029,-0.12731249,0.69569523,0.12652333,0.69555124,-0.387600,0.143771,-0.045029,-0.12731249,0.69569523,0.12652333,0.69555124
5.339,179.87,130.99,19.87,470.750,-5.380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412733,0.117200,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432733,0.117178,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452733,0.117155,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398740,0.122533,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400084,0.129739,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401427,0.136946,-0.109022,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361427,0.137045,-0.021022,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400084,0.129839,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438740,0.122632,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347435,0.142378,-0.085028,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367435,0.142400,-0.065028,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387435,0.142423,-0.045028,-0.12998227,0.69520428,0.12919366,0.69505727
5.401,179.87,131.16,19.96,459.990,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412788,0.116490,-0.044998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.432788,0.116468,-0.064998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.452788,0.116445,-0.084998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.398803,0.121842,-0.109004,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.400156,0.129075,-0.109013,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.401510,0.136307,-0.109021,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.361510,0.136407,-0.021021,-0.00055755,0.00010434,0.18395132,0.98293519,-0.400156,0.129174,-0.021013,-0.00055755,0.00010434,0.18395132,0.98293519,-0.438803,0.121942,-0.021004,-0.00055755,0.00010434,0.18395132,0.98293519,-0.347525,0.141759,-0.085027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.367525,0.141781,-0.065027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.387525,0.141804,-0.045027,-0.13046748,0.69511392,0.12967898,0.69496636
5.463,179.87,131.08,19.96,462.680,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.524,179.87,131.08,19.96,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.577,179.87,131.08,19.87,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412679,0.116758,-0.044999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.432679,0.116735,-0.064999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.452679,0.116712,-0.084999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.398695,0.122112,-0.109005,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.400050,0.129348,-0.109013,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.401405,0.136583,-0.109021,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.361405,0.136683,-0.021021,-0.00055754,0.00010439,0.18403710,0.98291913,-0.400050,0.129447,-0.021013,-0.00055754,0.00010439,0.18403710,0.98291913,-0.438695,0.122212,-0.021005,-0.00055754,0.00010439,0.18403710,0.98291913,-0.347421,0.142037,-0.085027,-0.13052812,0.69510260,0.12973964,0.69495497,-0.367421,0.142060,-0.065027,-0.13052812,0.69510260,0.12973964,0.69495497,-0.387421,0.142083,-0.045027,-0.13052812,0.69510260,0.12973964,0.69495497
5.628,179.87,131.08,19.87,454.610,-5.380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412679,0.116758,-0.044999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.432679,0.116735,-0.064999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.452679,0.116712,-0.084999,0.12973964,-0.69495497,0.13052812,0.69510260,-0.398695,0.122112,-0.109005,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.400050,0.129348,-0.109013,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.401405,0.136583,-0.109021,-0.18403710,0.98291913,-0.00055754,-0.00010439,-0.361405,0.136683,-0.021021,-0.00055754,0.00010439,0.18403710,0.98291913,-0.400050,0.129447,-0.021013,-0.00055754,0.00010439,0.18403710,0.98291913,-0.438695,0.122212,-0.021005,-0.00055754,0.00010439,0.18403710,0.98291913,-0.347421,0.142037,-0.085027,-0.13052812,0.69510260,0.12973964,0.69495497,-0.367421,0.142060,-0.065027,-0.13052812,0.69510260,0.12973964,0.69495497,-0.387421,0.142083,-0.045027,-0.13052812,0.69510260,0.12973964,0.69495497
5.691,179.87,131.08,19.96,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.736,179.78,131.08,19.87,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412679,0.116773,-0.044998,0.12946666,-0.69490366,0.13080102,0.69515350,-0.432679,0.116735,-0.064998,0.12946666,-0.69490366,0.13080102,0.69515350,-0.452679,0.116697,-0.084998,0.12946666,-0.69490366,0.13080102,0.69515350,-0.398695,0.122077,-0.109008,-0.18403704,0.98291884,-0.00094353,-0.00017666,-0.400050,0.129313,-0.109022,-0.18403704,0.98291884,-0.00094353,-0.00017666,-0.401405,0.136549,-0.109036,-0.18403704,0.98291884,-0.00094353,-0.00017666,-0.361405,0.136718,-0.021036,-0.00094353,0.00017666,0.18403704,0.98291884,-0.400050,0.129482,-0.021022,-0.00094353,0.00017666,0.18403704,0.98291884,-0.438695,0.122246,-0.021008,-0.00094353,0.00017666,0.18403704,0.98291884,-0.347421,0.142022,-0.085046,-0.13080102,0.69515350,0.12946666,0.69490366,-0.367421,0.142060,-0.065046,-0.13080102,0.69515350,0.12946666,0.69490366,-0.387421,0.142098,-0.045046,-0.13080102,0.69515350,0.12946666,0.69490366
5.790,179.87,131.08,19.96,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.835,179.87,131.08,19.96,454.610,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.884,179.87,131.08,19.96,459.990,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
5.944,179.87,131.16,19.96,459.990,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412788,0.116490,-0.044998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.432788,0.116468,-0.064998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.452788,0.116445,-0.084998,0.12967898,-0.69496636,0.13046748,0.69511392,-0.398803,0.121842,-0.109004,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.400156,0.129075,-0.109013,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.401510,0.136307,-0.109021,-0.18395132,0.98293519,-0.00055755,-0.00010434,-0.361510,0.136407,-0.021021,-0.00055755,0.00010434,0.18395132,0.98293519,-0.400156,0.129174,-0.021013,-0.00055755,0.00010434,0.18395132,0.98293519,-0.438803,0.121942,-0.021004,-0.00055755,0.00010434,0.18395132,0.98293519,-0.347525,0.141759,-0.085027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.367525,0.141781,-0.065027,-0.13046748,0.69511392,0.12967898,0.69496636,-0.387525,0.141804,-0.045027,-0.13046748,0.69511392,0.12967898,0.69496636
6.007,179.87,131.08,19.96,411.570,-2.690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.412835,0.116884,-0.044999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.432835,0.116861,-0.064999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.452835,0.116839,-0.084999,0.12919366,-0.69505727,0.12998227,0.69520428,-0.398843,0.122216,-0.109005,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.400186,0.129423,-0.109013,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.401530,0.136629,-0.109021,-0.18326506,0.98306337,-0.00055763,-0.00010395,-0.361530,0.136729,-0.021021,-0.00055763,0.00010395,0.18326506,0.98306337,-0.400186,0.129523,-0.021013,-0.00055763,0.00010395,0.18326506,0.98306337,-0.438843,0.122316,-0.021005,-0.00055763,0.00010395,0.18326506,0.98306337,-0.347537,0.142061,-0.085027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.367537,0.142084,-0.065027,-0.12998227,0.69520428,0.12919366,0.69505727,-0.387537,0.142107,-0.045027,-0.12998227,0.69520428,0.12919366,0.69505727
